gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
TOGARAM2	4	2	4	1	770.22	1540.44	5	1	1	-1	1	-0.133333333333333	5	6	-0.352008940091583	0.05156948619114	neut	-0.150219726950221	-1.23157140906129	0.507992413848529	2.03586611693281	0.00125381828627471	neut	-0.36178949760638	-0.282838746384394	0.696428725815375	0.291831625901306	1.66195051456944	neut
TOM1	0	1	0	1	452.1	904.2	5	1	1	NA	1	0	1	1	-0.423798220606556	0.0157111821373563	neut	-0.2040435192346	-3.22558423200088	-0.51026106724362	1.96682515732037	0.00117457718814647	neg	-1.86792264962225	-0.383225581396229	0.154443944674187	0.0397144133013193	0.600336959620754	neg
TOM1L1	0	3	2	1	397.98	795.96	5	1	0.4	-Inf	1	-0.666666666666667	3	3	-0.365119248798886	0.063958424965075	neut	-0.150580411916906	-2.46699278144734	-0.121012544890422	1.59989118228552	0.00180130684937193	neg	-1.29400266316888	-0.298592161390579	0.274163241302101	0.0848615148424475	0.886020690546311	neg
TOM1L2	0	3	0	0	533.61	1067.22	5	1	1	NA	1	NA	0	3	-0.400181334746097	0.0358785852697875	neut	-0.182151374738155	-3.23952126389877	-0.579655357031243	2.11034176432315	0.00113448568382209	neg	-1.90958831046501	-0.338504973584597	0.148140696589476	0.039176244559948	0.560079679245236	neg
TOMM20	1	0	1	1	164.34	328.68	5	1	1	1	1	0.5	2	1	-0.354117296953097	0.0878528365612136	neut	-0.133132230195941	-2.12436948343092	0.457115239539942	1.70704368393461	0.00171273228975686	neut	-0.833627121945489	-0.261039308727893	0.434469886973484	0.119507181400147	1.57948923104216	neut
TOMM34	2	2	1	2	172.26	344.52	5	1	1	0.5	1	0.166666666666667	3	4	-0.276688213237252	0.156120864789673	neut	-0.0602836742237896	-1.94212563988841	0.390728520904294	1.43371724535881	0.00266804114908513	neut	-0.775698559492057	-0.124679716459662	0.460379645958388	0.143397225584159	1.47807280742192	neut
TOMM40L	1	2	0	0	202.95	405.9	5	1	1	NA	1	NA	0	3	-0.339040347264366	0.104373107244726	neut	-0.11733362000982	-2.60907253148925	0.0805348338213507	1.94119472455552	0.00152225058242381	neut	-1.26426884883395	-0.22448908601877	0.282441024140382	0.0736023813253695	1.08383687974631	neut
TOMT	2	1	1	0	257.4	514.8	5	1	1	-Inf	1	-0.333333333333333	1	3	-0.331716426474933	0.100726028527585	neut	-0.115495198973674	-1.78835507856504	0.550119388166988	2.03594241936564	0.0014009045118833	neut	-0.619117845199024	-0.218884605338044	0.538404902834581	0.167234970834014	1.73345749152204	neut
TONSL	10	8	0	4	913.11	1826.22	5	1	0.0963773069036227	1	1	0.555555555555556	4	18	-0.158742327076045	0.226371753132196	neut	0.0338147130280753	-1.52966339834685	-0.0130350450334373	2.20781279404518	0.00194478134379061	neg	-0.771349221690144	0.0650873402349131	0.462386165073023	0.216608260067998	0.987036094069628	neg
TOP1	1	1	0	0	759.33	1518.66	5	1	1	NA	1	NA	0	2	-0.425622205199548	0.00398704951291007	neut	-0.210817577843319	-2.72401636522613	-0.266993271882156	2.48798574171679	0.000800654239338123	neg	-1.49550481855414	-0.37742339753718	0.224134722737096	0.0656092057717479	0.765678314591698	neg
TOP1MT	1	3	1	4	588.06	1176.12	5	1	1	0.25	1	0.05	5	4	-0.355353964235259	0.0651884667102915	neut	-0.145082748762484	-2.70884054375758	-0.498068326672029	1.44735495025829	0.00209950091497278	neg	-1.60345443521481	-0.294647178988666	0.201175588799031	0.066612325095322	0.607702065184516	neg
TOP2A	2	9	3	5	1581.03	3162.06	5	1	0.602683178534572	-1.7	1	-0.193181818181818	8	11	-0.348472394842232	0.0444054911556666	neut	-0.152033451843283	-2.40262166295267	-0.697060530252449	1.68086122276492	0.00169224904342726	neg	-1.54984109660256	-0.298091151108064	0.212281526982049	0.0904832085595922	0.498039700576859	neg
TOP2B	3	7	1	2	1585.98	3171.96	5	1	1	-0.166666666666667	1	-0.0333333333333333	3	10	-0.345027888004992	0.054869050260201	neut	-0.145079418872396	-2.34916694945768	-0.509335372964	2.31871166243561	0.00108412497469293	neg	-1.42925116121084	-0.266442931630493	0.239485899705098	0.0954603131345673	0.600892993464184	neg
TOP3A	0	2	0	4	1005.84	2011.68	5	1	1	NA	1	0	4	2	-0.444040453799526	-0.0200028132826804	neg	-0.232021633541103	-3.47287801435385	-0.995275993163449	1.73882713901489	0.0012971673721763	neg	-2.23407700375865	-0.445428362856296	0.12462677640419	0.0361085066335037	0.430151904409013	neg
TOP3B	3	4	0	1	854.37	1708.74	5	1	1	1	1	0.428571428571429	1	7	-0.328826461689532	0.0853364453582431	neut	-0.121745008165644	-2.27893353879324	-0.212371607484267	2.31860759749086	0.00115489508864203	neg	-1.24565257313876	-0.224607619286727	0.287750160011067	0.102377287272144	0.808663861617917	neg
TOPAZ1	17	9	6	4	1915.65	3831.3	5	1	1	0.205882352941177	1	0.0538461538461539	10	26	-0.213973433251456	0.139355240959357	neut	-0.0373090961460491	-0.836074251491193	0.378056829666344	2.55384748072208	0.00123877945281013	neut	-0.229008710912425	-0.0688118518503558	0.795313915923122	0.433408022575681	1.45941553932469	neut
TOPBP1	3	6	5	1	1475.1	2950.2	5	1	0.118881118881119	-9	1	-0.5	6	9	-0.376831002251905	0.016264061267914	neut	-0.180283470491995	-1.60696816498497	0.0159391901357127	2.09064240177004	0.0011195686127357	neut	-0.795514487424627	-0.335750023873346	0.451347325959074	0.200522954714556	1.01604866959328	neut
TOPORS	1	4	4	2	990	1980	5	1	0.242424242424242	-7	1	-0.466666666666667	6	5	-0.394425993583852	0.0123976426811631	neut	-0.191014175451344	-1.97894983346776	-0.127021443848804	1.72387952731491	0.00143455603305535	neg	-1.05298563865828	-0.369906896594938	0.34887471116162	0.138210272299783	0.880712924178686	neg
TOR1AIP1	2	2	0	4	435.93	871.86	5	1	0.428571428571429	1	1	0.5	4	4	-0.324785898463048	0.0997164174953433	neut	-0.112534740483853	-2.60115087720203	-0.330977778583627	1.49790844666432	0.00220299991899549	neg	-1.46606432789283	-0.228095813535419	0.230830907353518	0.0741878287531625	0.718190738104127	neg
TOR1B	2	4	0	0	292.38	584.76	5	1	1	NA	1	NA	0	6	-0.283956829692348	0.147414270498854	neut	-0.0682712795967469	-2.32229525144043	0.0682176218059469	1.9625628666313	0.00172794654420946	neut	-1.12703881481724	-0.131595709503156	0.323991071552727	0.0980485950712097	1.07057070616008	neut
TOR2A	3	3	1	0	217.8	435.6	5	1	1	-Inf	1	-0.5	1	6	-0.258237472761576	0.169087686938449	neut	-0.0445748929115632	-1.5588405359781	0.634391422302583	1.89725371168271	0.00190642296621794	neut	-0.462224556837759	-0.0869471837890926	0.629880330095641	0.210379718974841	1.88585958756594	neut
TOR3A	1	3	1	3	300.63	601.26	5	1	1	0	1	0	4	4	-0.312180043833918	0.116861313486553	neut	-0.0976593651736825	-2.54747733808543	-0.209084242847817	1.32273754987647	0.0026857283815159	neg	-1.37828079046662	-0.204352623586864	0.25200722353587	0.078278809858963	0.811326602381165	neg
TOR4A	2	4	0	0	515.79	1031.58	5	1	1	NA	1	NA	0	6	-0.318904036418405	0.106181698187171	neut	-0.106361169115617	-2.4233760305795	-0.130411323086552	2.18777002450617	0.00132195574627008	neg	-1.27689367683302	-0.199055157614142	0.278895843263631	0.0886280985918236	0.877732612572458	neg
TOX2	1	2	3	2	577.17	1154.34	5	1	1	-2	1	-0.266666666666667	5	3	-0.378082131286641	0.0395626108497238	neut	-0.169259760218459	-1.97669849335029	0.0589226347210103	1.61678771215459	0.00166194322110508	neut	-0.958887929314641	-0.333747205850387	0.383289491129761	0.138522008201773	1.06066727585475	neut
TOX3	0	2	0	2	533.61	1067.22	5	1	1	NA	1	0	2	2	-0.407810448263122	0.0266376513854289	neut	-0.190586398438846	-3.33400888296812	-0.701265535798018	1.77157099848632	0.00142249244429184	neg	-2.01763720938307	-0.366898905906747	0.13296597049243	0.0356494434346901	0.4959501438817	neg
TP53BP1	7	6	5	7	1815.33	3630.66	5	1	0.695097590523624	0.387755102040816	1	0.121794871794872	12	13	-0.338476333780418	0.0366593645265213	neut	-0.150908484626948	-1.53670339616802	-0.149869349862728	1.77179308693743	0.00154246008190372	neg	-0.843286373015374	-0.292544355206146	0.430293580888978	0.215088744305867	0.86081940894567	neg
TP53BP2	0	6	3	3	1130.58	2261.16	5	1	0.181818181818182	-Inf	1	-0.5	6	6	-0.393415600614707	0.0148923501957106	neut	-0.189261625209498	-2.58856471888519	-0.609481483025024	1.61635287757914	0.00159909391293052	neg	-1.59902310095511	-0.371934956967824	0.20208048891267	0.075127565597302	0.543617549182229	neg
TP53I3	4	1	1	3	406.89	813.78	5	1	0.206349206349206	0.916666666666667	1	0.55	4	5	-0.295110239144519	0.12145522227614	neut	-0.0868275084341891	-1.64217874254971	0.336975157657657	1.72962665097016	0.00191791696843591	neut	-0.652601792446029	-0.171262711205011	0.520677993843272	0.193561377756781	1.4007038130587	neut
TP53INP1	1	0	3	0	248.82	497.64	5	1	1	NA	1	0	3	1	-0.371964328247724	0.0586686297957505	neut	-0.156647849225987	-1.45292686005662	0.790647508275812	1.80817574296773	0.00145484562070882	neut	-0.331139675890403	-0.302025152035931	0.718074665698088	0.233883140529036	2.20482319819994	neut
TP53INP2	3	1	0	0	223.74	447.48	5	1	1	NA	1	NA	0	4	-0.300099188995254	0.133237758791351	neut	-0.0834307151019514	-1.72007750533705	0.637500138576586	2.19365631191461	0.00137681705006726	neut	-0.54128868338023	-0.156773501257815	0.581993437391382	0.179060813413296	1.8917306401277	neut
TP53RK	4	0	1	0	199.98	399.96	5	1	1	NA	1	0	1	4	-0.288171276839802	0.139385667875248	neut	-0.0743928044822774	-1.04290450599769	1.11555617758365	2.19675468334013	0.00138647261892943	neut	0.0363258357929823	-0.139993924848144	1.03697185248754	0.352459611309659	3.0512660531245	neut
TP73	2	0	1	3	582.12	1164.24	5	1	0.4	1	1	0.75	4	2	-0.382627990215376	0.0389462704278134	neut	-0.171840859893781	-2.17923600555876	-0.0222795861822824	1.78832358960693	0.00144190433345167	neg	-1.10075779587052	-0.331212164381455	0.332618804677867	0.113127495186902	0.977954724355673	neg
TPCN2	1	1	1	0	711.81	1423.62	5	1	1	-Inf	1	-0.5	1	2	-0.418133661598157	0.00798597798158779	neut	-0.205073841808285	-2.35571525008346	-0.0442670504682743	2.33567931182404	0.000890071484260914	neg	-1.19999115027586	-0.371979918290367	0.301196025081441	0.09484518120277	0.956689431493515	neg
TPD52L2	0	2	0	0	239.58	479.16	5	1	1	NA	1	NA	0	2	-0.383825954234982	0.0632305097905973	neut	-0.160297722222192	-3.16118425885303	-0.319155099180154	1.91860195902304	0.00138212919944609	neg	-1.74016967901659	-0.305011869603624	0.175507773996437	0.0423867674053824	0.726781390197839	neg
TPH1	0	4	0	2	474.21	948.42	5	1	1	NA	1	0	2	4	-0.364163915921716	0.0687648528549731	neut	-0.147699531533371	-3.39625413610438	-0.789329730591501	1.62405915600981	0.00182352710426801	neg	-2.09279193334794	-0.29204944233514	0.12334061616732	0.0334976477832517	0.454147236870611	neg
TPH2	0	4	0	2	495.99	991.98	5	1	1	NA	1	0	2	4	-0.366978508723871	0.0654137437555259	neut	-0.150782382484172	-3.39800527010096	-0.799208515548929	1.6428166731455	0.00177974958100262	neg	-2.09860689282494	-0.297215738701733	0.122625578142002	0.0334390484345971	0.449683229933705	neg
TPK1	2	0	2	0	151.47	302.94	5	1	1	NA	1	0	2	2	-0.323412781193256	0.111191747696499	neut	-0.106110516748379	-1.26813144875398	1.05163632031566	1.86869917278478	0.00160332008756666	neut	-0.10824756421916	-0.205066452203208	0.897402520236788	0.281351667804441	2.86233006012827	neut
TPM1	0	1	1	0	352.77	705.54	5	1	1	-Inf	1	-1	1	1	-0.408960901069503	0.0300952373452785	neut	-0.189432831862112	-2.66673542796905	-0.0559971295598847	1.98873027114648	0.00118995414926744	neg	-1.36136627876447	-0.355863998541597	0.256305396598146	0.0694769057063808	0.945534280521032	neg
TPM3	1	2	0	2	519.42	1038.84	5	1	1	1	1	0.333333333333333	2	3	-0.373741171951763	0.0560056120110741	neut	-0.158867779970344	-2.86811279691898	-0.416454138744753	1.83546085416819	0.00147117888118634	neg	-1.64228346783187	-0.305199797894575	0.19354119233855	0.0568057945598986	0.659380482650985	neg
TPM4	1	1	1	1	391.05	782.1	5	1	1	0	1	0	2	2	-0.375904888295769	0.0555294726345758	neut	-0.160187707830596	-2.3328829385852	0.0568707210112271	1.87930521775559	0.00139672950116928	neut	-1.13800610878698	-0.306119069047834	0.320457147653105	0.0970165681652528	1.05849342549696	neut
TPMT	1	2	2	2	219.78	439.56	5	1	1	-1	1	-0.166666666666667	4	3	-0.314746543665288	0.116163296204091	neut	-0.0992916237305988	-2.02907999042576	0.266730502995773	1.35193257359612	0.00256462056017987	neut	-0.881174743714993	-0.206635388174973	0.414295741630654	0.131453361928718	1.30568792406368	neut
TPO	2	1	2	2	826.65	1653.3	5	1	1	0.5	1	0.166666666666667	4	3	-0.397767502086612	0.0167901779770022	neut	-0.190488662054805	-1.97799815111631	0.0262009669550926	1.98516054861081	0.00117398637407247	neut	-0.975898592080611	-0.357914450789503	0.376854453060224	0.138341964536142	1.02652720635161	neut
TPP1	0	5	2	4	532.62	1065.24	5	1	0.454545454545455	-Inf	1	-0.333333333333333	6	5	-0.340716656927631	0.0790240247269482	neut	-0.130846316100341	-2.80136912064974	-0.608285855686452	1.21558751314868	0.00271877870948589	neg	-1.70482748816809	-0.277756384037627	0.181808258893607	0.0607261693936843	0.544267818029423	neg
TPP2	2	4	1	6	1231.56	2463.12	5	1	0.559440559440559	0.666666666666667	1	0.19047619047619	7	6	-0.378946966194191	0.0264584995574201	neut	-0.176244233318386	-2.65603045679121	-0.711033698864545	1.62019247821739	0.0016558429635455	neg	-1.68353207782788	-0.346951131450481	0.185718261665167	0.0702250840406668	0.491129895701594	neg
TPPP3	0	2	0	0	175.23	350.46	5	1	1	NA	1	NA	0	2	-0.373401750401802	0.0770774082878504	neut	-0.148162171056976	-3.14734115120272	-0.244996163903466	1.84427763952605	0.00151308829360385	neg	-1.69616865755309	-0.28487450483429	0.183387743191298	0.0429740901299556	0.782707889158049	neg
TPR	0	15	2	11	2299.44	4598.88	5	1	0.206349206349206	-Inf	1	-0.153846153846154	13	15	-0.365431138314177	0.0212592678452138	neut	-0.172085935234482	-3.43680640233998	-1.58300685540343	1.34019783421953	0.00219487506459077	neg	-2.50990662887171	-0.354277723190098	0.0812710500040423	0.0321666098674349	0.205356608934892	neg
TPRA1	0	1	0	1	412.83	825.66	5	1	1	NA	1	0	1	1	-0.419354468328561	0.0212435510602665	neut	-0.199055458634147	-3.2210001721876	-0.487980661889296	1.93464582236422	0.00122012436415925	neg	-1.85449041703845	-0.375478926071257	0.156532531267322	0.0398935687992979	0.613863713190361	neg
TPRG1L	0	2	0	1	189.09	378.18	5	1	1	NA	1	0	1	2	-0.366156853490716	0.0819551450788177	neut	-0.142100854205949	-3.22128147940304	-0.361271559575541	1.63447726873408	0.00182129118899085	neg	-1.79127651948929	-0.28085834359595	0.166747115583009	0.0398825443470646	0.696789526281667	neg
TPRKB	0	1	0	1	151.47	302.94	5	1	1	NA	1	0	1	1	-0.381289408238236	0.0705532238828544	neut	-0.155368092177691	-3.17684658444227	-0.249870441053627	1.66660169372606	0.00170109904468391	neg	-1.71335851274795	-0.305025570775282	0.180265913220393	0.0417332314836879	0.778903015669469	neg
TPRN	2	7	2	0	420.75	841.5	5	1	0.109090909090909	-Inf	1	-0.777777777777778	2	9	-0.254991045159829	0.161447097485447	neut	-0.0467719738371909	-1.99945679175411	0.0260927069741043	1.73440856833299	0.00218447026973222	neut	-0.986682042390001	-0.0929227304476732	0.372813804282032	0.135405115143158	1.02641609753431	neut
TPST1	0	2	0	1	382.14	764.28	5	1	1	NA	1	0	1	2	-0.39571274171943	0.0443022771183125	neut	-0.175705232300559	-3.2532306072765	-0.530595193218004	1.8392548326398	0.00140688869154634	neg	-1.89191290024725	-0.336383755173394	0.150782687483922	0.0386490923749538	0.588251496601757	neg
TPST2	0	3	1	0	368.28	736.56	5	1	0.25	-Inf	1	-1	1	3	-0.371682376329385	0.0639940193015519	neut	-0.153844178513916	-2.76095417736513	-0.210429728167567	1.85876327495962	0.0014630443956733	neg	-1.48569195276635	-0.295023782712291	0.226344795743928	0.0632303126694769	0.810235711271939	neg
TPX2	1	7	1	2	786.06	1572.12	5	1	0.490909090909091	-2.5	1	-0.208333333333333	3	8	-0.320932044389713	0.0936276434733236	neut	-0.113652200458195	-2.77724317801131	-0.639967289617127	1.74464868320735	0.0018130407044024	neg	-1.70860523381422	-0.222596350098761	0.181123579386485	0.0622088489278098	0.52729723894177	neg
TRA2A	1	0	0	1	275.22	550.44	5	1	1	1	1	1	1	1	-0.384908640166934	0.0564676156647797	neut	-0.164220512251077	-2.6331337883082	0.0184010730248207	1.95426513830516	0.0013113480203315	neut	-1.30736635764169	-0.311031535320953	0.270524241603551	0.071852187440626	1.01855276176532	neut
TRABD	0	1	1	2	385.77	771.54	5	1	1	-Inf	1	-0.333333333333333	3	1	-0.399980061207795	0.0351217008930196	neut	-0.182429180157388	-2.82823941548253	-0.290892826324381	1.60966945915011	0.00163584767510602	neg	-1.55956612090345	-0.35925498054678	0.210227128470605	0.059116366679347	0.747599398175877	neg
TRABD2A	0	1	0	1	479.16	958.32	5	1	1	NA	1	0	1	1	-0.42673109826785	0.0120782891098059	neut	-0.207326404579022	-3.22853927916812	-0.524489665709024	1.98816663984528	0.00114553748443881	neg	-1.87651447243857	-0.388294122785523	0.153122617518412	0.0395994833199383	0.591854581970112	neg
TRABD2B	0	2	1	1	504.9	1009.8	5	1	1	-Inf	1	-0.5	2	2	-0.402479837141341	0.0295298570347313	neut	-0.186474990053305	-2.82640432102073	-0.337264954008079	1.83981973696554	0.00134952288640811	neg	-1.5818346375144	-0.356309263733399	0.205597471288918	0.059224937757516	0.713697626930446	neg
TRAF2	3	4	0	0	468.27	936.54	5	1	1	NA	1	NA	0	7	-0.287366452476337	0.134502166540193	neut	-0.0764321429680722	-2.08175736957277	0.0899556428155432	2.22178582471744	0.00139989535701549	neut	-0.995900863378611	-0.143446794300498	0.369394504858631	0.124708961982704	1.09415546298939	neut
TRAF3	0	1	1	2	562.32	1124.64	5	1	1	-Inf	1	-0.333333333333333	3	1	-0.422187361125886	0.00858151555847297	neut	-0.206802922783707	-2.86686364951823	-0.399039656391043	1.75221646868588	0.00135997386816505	neg	-1.63295165295464	-0.397972782409854	0.19537353515625	0.0568767920326913	0.670963851429493	neg
TRAF3IP1	11	5	9	2	624.69	1249.38	5	1	0.66183574879227	-1.04545454545455	1	-0.130681818181818	11	16	-0.229051980769331	0.146168186177962	neut	-0.0414418972956846	-0.434418036415708	0.969769263686734	1.6937490306753	0.00220273965398727	neut	0.267675613635513	-0.0828710841658441	1.30692253390136	0.64764113106338	2.6373347814141	neut
TRAF3IP2	1	1	1	1	526.35	1052.7	5	1	1	0	1	0	2	2	-0.393715109950308	0.0344390355978983	neut	-0.179638037176205	-2.3840486274677	-0.0461684704845198	1.99230883880198	0.00121565322140178	neg	-1.21510854897611	-0.337925788678742	0.296676524280639	0.0921777402632637	0.954872316170489	neg
TRAF3IP3	5	3	5	6	575.52	1151.04	5	1	0.649916646820672	0.5	1	0.170454545454545	11	8	-0.285751609262038	0.109419045291206	neut	-0.088166281985416	-1.34940943539892	0.229862091967658	1.19818199101547	0.00302550835621134	neut	-0.55977367171563	-0.189279457146832	0.571331330025347	0.259387921741764	1.2584253248042	neut
TRAF4	2	2	0	4	444.51	889.02	5	1	0.428571428571429	1	1	0.5	4	4	-0.326155231148343	0.0981337459915887	neut	-0.114010742578377	-2.6038993353816	-0.33678090217464	1.50593590049855	0.00217861689726679	neg	-1.47034011877812	-0.230741005096881	0.229846120315101	0.0739841810404676	0.714042496829204	neg
TRAF5	0	4	0	3	549.45	1098.9	5	1	1	NA	1	0	3	4	-0.369596445139975	0.0601504849781332	neut	-0.154722980080921	-3.46089166198887	-0.903793721158439	1.52856228885401	0.00193783845609003	neg	-2.18234269157366	-0.309784615968896	0.112776614775489	0.0314012392199515	0.405030030787824	neg
TRAF6	1	1	0	1	553.08	1106.16	5	1	1	1	1	0.5	1	2	-0.40097392491624	0.0309076334294903	neut	-0.185033145743375	-2.76035361718496	-0.270916495096267	2.12179209993046	0.0011009623575256	neg	-1.51563505614061	-0.343264924299705	0.219668199074731	0.0632682919170389	0.762680519735619	neg
TRAF7	0	1	0	1	664.29	1328.58	5	1	1	NA	1	0	1	1	-0.444527598087926	-0.00969216723138269	neg	-0.227109882659654	-3.24529198920346	-0.60364918242919	2.11942162326223	0.000985299987250866	neg	-1.92447058581632	-0.418362145318076	0.16821266849398	0.044902432247755	0.630234322737416	neg
TRAFD1	3	0	1	1	225.39	450.78	5	1	0.4	1	1	0.5	2	3	-0.310651788859118	0.118766679900008	neut	-0.0959425544795552	-1.46588191250736	0.761108774153879	1.91893971264306	0.00160193600890955	neut	-0.352386569176742	-0.184761918214456	0.703008081074225	0.230873014333631	2.14065440187482	neut
TRAK1	2	2	2	3	952.05	1904.1	5	1	1	0.333333333333333	1	0.1	5	4	-0.391060212857662	0.0196683829643035	neut	-0.185695914946679	-2.12864520524668	-0.177075790326511	1.8533037122969	0.00131993524023517	neg	-1.1528604977866	-0.354312332370673	0.315732064505187	0.118997355061505	0.837715796741977	neg
TRAK2	2	1	0	0	906.84	1813.68	5	1	1	NA	1	NA	0	3	-0.40968509961998	0.0131685611933694	neut	-0.198258269213305	-2.36945401951803	-0.103310108709979	2.6625483751179	0.000740892036289448	neg	-1.236382064114	-0.351346851432614	0.290430812486773	0.0935136652424438	0.901844052293546	neg
TRAM1	0	2	0	0	286.11	572.22	5	1	1	NA	1	NA	0	2	-0.390576616782742	0.0544537699733913	neut	-0.168061423404675	-3.16982277756606	-0.362644288354336	1.9673063544864	0.00130407566581495	neg	-1.7662335329602	-0.317655265223196	0.170950844029601	0.0420248652491298	0.695833679142993	neg
TRAM2	4	0	3	0	420.75	841.5	5	1	1	NA	1	0	3	4	-0.339094301183028	0.0760990660426599	neut	-0.131497617570184	-0.946672608912899	0.965674239412379	2.19138795336465	0.00117558621518725	neut	0.00950081524974022	-0.24481440883733	1.00952896813423	0.388033762301777	2.62655686859136	neut
TRANK1	4	10	5	6	2933.37	5866.74	5	1	0.434082649077938	-1.08333333333333	1	-0.168831168831169	11	14	-0.392407301853693	-0.0173440334230704	neg	-0.204875667638382	-1.98310275455579	-0.54624193027421	1.97249205346077	0.00114678527277364	neg	-1.264672342415	-0.384501571527596	0.321513227924029	0.156743055252436	0.659491619017221	neg
TRAP1	2	2	2	0	725.67	1451.34	5	1	0.466666666666667	-Inf	1	-0.5	2	4	-0.378801887418697	0.0382120959070094	neut	-0.170294895755844	-1.84309108884155	0.200965423949439	2.24706975992255	0.00103527053737174	neut	-0.821062832446056	-0.313188928871981	0.43996288731596	0.158327142933313	1.22258019721058	neut
TRAPPC10	1	3	1	1	1188.33	2376.66	5	1	1	-2	1	-0.25	2	4	-0.419126754287347	-0.00279352224354731	neg	-0.210960138265447	-2.59945906947292	-0.428271560994115	2.28425529922422	0.000913505629461753	neg	-1.51386531523352	-0.383931172711599	0.250542477711069	0.0846332559080906	0.741923667470643	neg
TRAPPC11	3	5	2	3	1071.51	2143.02	5	1	1	-0.111111111111111	1	-0.025	5	8	-0.33827067986544	0.064316501811459	neut	-0.13697708902699	-2.07629125485441	-0.266743614169684	1.89605227602106	0.00147984936919952	neg	-1.17151743451205	-0.262389566238455	0.309895933885049	0.125392399832805	0.765869483203902	neg
TRAPPC12	3	8	1	2	753.06	1506.12	5	1	1	-0.333333333333333	1	-0.0606060606060606	3	11	-0.25905371860483	0.147378645662502	neut	-0.0558375364711643	-2.28382916464755	-0.383080610911057	1.83424727954642	0.00198655485138512	neg	-1.3334548877793	-0.109409141659556	0.263558897350875	0.10186869768505	0.681757709661758	neg
TRAPPC13	0	3	0	0	398.97	797.94	5	1	1	NA	1	NA	0	3	-0.384943893998803	0.0546482544971439	neut	-0.16514781975083	-3.22389898267641	-0.507852694677143	1.99842146216536	0.00129041094054274	neg	-1.86587583867677	-0.311275001797184	0.154760397457766	0.0397801541456105	0.601784659746891	neg
TRAPPC3	0	1	0	1	169.29	338.58	5	1	1	NA	1	0	1	1	-0.384569865722105	0.0661213693970008	neut	-0.159224248162552	-3.18092530532313	-0.274699865890558	1.68918359410821	0.00165219416185906	neg	-1.72781258560685	-0.311450390500048	0.17768398282341	0.0415649634627517	0.759800803222552	neg
TRAPPC8	0	8	4	10	1455.3	2910.6	5	1	0.253588516746412	-Inf	1	-0.285714285714286	14	8	-0.397654322545843	-0.00298181657995669	neg	-0.2003180695629	-2.78401240156856	-1.02971637603667	1.05018786562024	0.0026181187526589	neg	-1.90686438880261	-0.436021442420155	0.172320182711484	0.0716665524750226	0.414192525261734	neg
TRAPPC9	3	9	1	5	1244.1	2488.2	5	1	1	0.4	1	0.0833333333333333	6	12	-0.293789895031198	0.103341123856445	neut	-0.0952243855873765	-2.55382482522547	-0.755250275415085	1.7335585234508	0.00192646498196473	neg	-1.65453755032028	-0.187425008389561	0.19120080630294	0.0777834963933391	0.46988955894783	neg
TRDMT1	0	1	3	1	409.86	819.72	5	1	0.4	-Inf	1	-0.75	4	1	-0.400908413640287	0.0266166982626047	neut	-0.187145857688841	-2.04988317581611	0.195110337278267	1.6297214182596	0.00155825710558809	neut	-0.927386419268919	-0.367222421099893	0.395599635985909	0.128747366424177	1.21544239836536	neut
TRDN	1	1	0	0	414.81	829.62	5	1	1	NA	1	NA	0	2	-0.391513377179046	0.0452235322486322	neut	-0.173144922465207	-2.64937129347493	-0.0779578958287164	2.24059361305405	0.00104740400303673	neg	-1.36366459465182	-0.318450022743631	0.255717092073318	0.0706945044161376	0.924998114907685	neg
TRERF1	2	2	1	0	1157.31	2314.62	5	1	1	-Inf	1	-0.5	1	4	-0.41228474721854	0.00294956824019221	neut	-0.204667589489174	-2.18115864773733	-0.0951631946424771	2.60645226890249	0.000750098186280043	neg	-1.1381609211899	-0.363685110045748	0.320407540195056	0.112910216580253	0.909220747314177	neg
TRH	3	1	1	2	308.88	617.76	5	1	0.485714285714286	0.833333333333333	1	0.416666666666667	3	4	-0.303587293391939	0.120475543169539	neut	-0.0915558751112002	-1.72078327424363	0.414545563052061	1.73966787297518	0.00187763322657808	neut	-0.653118855595783	-0.180195418818655	0.520408880735378	0.178934721469979	1.51368497903939	neut
TRHDE	0	5	0	3	836.55	1673.1	5	1	1	NA	1	0	3	5	-0.383823648707543	0.0395596867587479	neut	-0.172131980974398	-3.50314382598765	-1.0366701823497	1.69559041167732	0.00160874914542811	neg	-2.26990700416867	-0.335650024891603	0.103321742283875	0.0301022875991224	0.354657942159992	neg
TRIB1	2	5	0	2	344.52	689.04	5	1	1	1	1	0.285714285714286	2	7	-0.265159880763024	0.160453908527583	neut	-0.0523529861177202	-2.558935889946	-0.268643986992834	1.58846211252522	0.00244307520106998	neg	-1.41378993846942	-0.105947191544793	0.243216924826366	0.077386941341007	0.764415533349305	neg
