BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	ArrayExpress-SPECIES	Subject_ID	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR303406	WGS	200	4740194800	SAMEA1920094	3380416916	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276747	Illumina HiSeq 2000	6813877	PAIRED	RANDOM	GENOMIC	Lethrinops_lethrinus	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920094	ERP002088	missing	ERS208876	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-09T10:07:36Z	public	ERS208876	Lethrinops lethrinus	NA	NA	Lethrinops_lethrinus__Mazinzi___mother_-sc-2013-01-28T12:01:13Z-1530721	NA	0
PRJEB1254	ERR303407	WGS	200	3874798800	SAMEA1920095	2765886943	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276748	Illumina HiSeq 2000	6813794	PAIRED	RANDOM	GENOMIC	Lethrinops_lethrinus	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920095	ERP002088	missing	ERS208877	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-09T10:07:39Z	public	ERS208877	Lethrinops lethrinus	NA	NA	Lethrinops_lethrinus__Mazinzi___offspring_-sc-2013-01-28T12:01:15Z-1530722	NA	0
PRJEB1254	ERR303408	WGS	200	4342860200	SAMEA1920096	3099921317	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276749	Illumina HiSeq 2000	6813806	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920096	ERP002088	missing	ERS208882	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:25Z	public	ERS208882	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__Usisya___father_-sc-2013-01-28T12:01:21Z-1530727	NA	0
PRJEB1254	ERR303409	WGS	200	4796689200	SAMEA1920097	3429112377	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276750	Illumina HiSeq 2000	6813818	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920097	ERP002088	missing	ERS208883	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:32Z	public	ERS208883	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__Usisya___mother_-sc-2013-01-28T12:01:22Z-1530728	NA	0
PRJEB1254	ERR303410	WGS	200	4326298600	SAMEA1920098	3094330058	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276751	Illumina HiSeq 2000	6813830	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920098	ERP002088	missing	ERS208884	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:31Z	public	ERS208884	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__Usisya___offspring_-sc-2013-01-28T12:01:23Z-1530729	NA	0
PRJEB1254	ERR299202	WGS	200	5184068200	SAMEA1904322	3733429143	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272527	Illumina HiSeq 2000	6811061	PAIRED	RANDOM	GENOMIC	Lethrinops_longimanus	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904322	ERP002088	missing	ERS208885	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:36Z	public	ERS208885	Lethrinops longimanus	NA	NA	Lethrinops_longimanus__redhead_-sc-2013-01-28T12:01:24Z-1530730	NA	0
PRJEB1254	ERR299203	WGS	200	4901057400	SAMEA1904324	3540912529	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272528	Illumina HiSeq 2000	6810978	PAIRED	RANDOM	GENOMIC	Copadichromis_quadrimaculatus	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904324	ERP002088	missing	ERS208886	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208886	Copadichromis quadrimaculatus	NA	NA	Copadichromis_quadrimaculatus-sc-2013-01-28T12:01:26Z-1530731	NA	0
PRJEB1254	ERR299204	WGS	200	5561295800	SAMEA1904329	4011956200	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272529	Illumina HiSeq 2000	6810990	PAIRED	RANDOM	GENOMIC	Copadichromis_virginalis	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904329	ERP002088	missing	ERS208887	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208887	Copadichromis virginalis	NA	NA	Copadichromis_virginalis-sc-2013-01-28T12:01:27Z-1530732	NA	0
PRJEB1254	ERR299205	WGS	200	4817302200	SAMEA1904330	3483371708	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272530	Illumina HiSeq 2000	6811002	PAIRED	RANDOM	GENOMIC	Lethrinops_sp._'oliveri'	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904330	ERP002088	missing	ERS208888	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:36Z	public	ERS208888	Lethrinops sp. 'oliveri'	NA	NA	Lethrinops_sp__oliveri-sc-2013-01-28T12:01:28Z-1530733	NA	0
PRJEB1254	ERR299206	WGS	200	5760780600	SAMEA1904331	4127658254	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272531	Illumina HiSeq 2000	6811014	PAIRED	RANDOM	GENOMIC	Alticorpus_geoffreyi	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904331	ERP002088	missing	ERS208889	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208889	Alticorpus geoffreyi	NA	NA	Alticorpus_geoffreyi-sc-2013-01-28T12:01:29Z-1530734	NA	0
PRJEB1254	ERR299211	WGS	200	5182327400	SAMEA1904322	3731085596	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272536	Illumina HiSeq 2000	6811061	PAIRED	RANDOM	GENOMIC	Lethrinops_longimanus	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904322	ERP002088	missing	ERS208885	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:36Z	public	ERS208885	Lethrinops longimanus	NA	NA	Lethrinops_longimanus__redhead_-sc-2013-01-28T12:01:24Z-1530730	NA	0
PRJEB1254	ERR299212	WGS	200	4897639200	SAMEA1904324	3537544584	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272537	Illumina HiSeq 2000	6810978	PAIRED	RANDOM	GENOMIC	Copadichromis_quadrimaculatus	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904324	ERP002088	missing	ERS208886	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208886	Copadichromis quadrimaculatus	NA	NA	Copadichromis_quadrimaculatus-sc-2013-01-28T12:01:26Z-1530731	NA	0
PRJEB1254	ERR299213	WGS	200	5551961400	SAMEA1904329	4004344679	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272538	Illumina HiSeq 2000	6810990	PAIRED	RANDOM	GENOMIC	Copadichromis_virginalis	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904329	ERP002088	missing	ERS208887	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208887	Copadichromis virginalis	NA	NA	Copadichromis_virginalis-sc-2013-01-28T12:01:27Z-1530732	NA	0
PRJEB1254	ERR299214	WGS	200	4811747200	SAMEA1904330	3478333354	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272539	Illumina HiSeq 2000	6811002	PAIRED	RANDOM	GENOMIC	Lethrinops_sp._'oliveri'	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904330	ERP002088	missing	ERS208888	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:36Z	public	ERS208888	Lethrinops sp. 'oliveri'	NA	NA	Lethrinops_sp__oliveri-sc-2013-01-28T12:01:28Z-1530733	NA	0
PRJEB1254	ERR299215	WGS	200	5754979800	SAMEA1904331	4123489111	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX272540	Illumina HiSeq 2000	6811014	PAIRED	RANDOM	GENOMIC	Alticorpus_geoffreyi	ILLUMINA	2013-06-19T00:00:00Z	SAMEA1904331	ERP002088	missing	ERS208889	2013-06-11	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208889	Alticorpus geoffreyi	NA	NA	Alticorpus_geoffreyi-sc-2013-01-28T12:01:29Z-1530734	NA	0
PRJEB1254	ERR294658	WGS	200	5945025800	SAMEA1904832	3926225980	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX267991	Illumina HiSeq 2000	6868863	PAIRED	RANDOM	GENOMIC	Lethrinops_lethrinus	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904832	ERP002088	missing	ERS222171	2013-06-03	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-03T17:00:38Z	2018-03-09T10:10:23Z	public	ERS222171	Lethrinops lethrinus	NA	NA	Lethrinops_lethrinus__offspring_mate_pair_-sc-2013-03-08T16:19:19Z-1581603	NA	0
PRJEB1254	ERR294659	WGS	200	5595426400	SAMEA1904837	3697866156	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX267992	Illumina HiSeq 2000	6868864	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904837	ERP002088	missing	ERS222172	2013-06-03	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-03T17:00:38Z	2018-03-08T16:19:52Z	public	ERS222172	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__offspring_mate_pair_-sc-2013-03-08T16:19:27Z-1581604	NA	0
PRJEB1254	ERR295128	WGS	200	5061023200	SAMEA1904322	3553611204	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268461	Illumina HiSeq 2000	6811061	PAIRED	RANDOM	GENOMIC	Lethrinops_longimanus	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904322	ERP002088	missing	ERS208885	2013-06-04	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:36Z	public	ERS208885	Lethrinops longimanus	NA	NA	Lethrinops_longimanus__redhead_-sc-2013-01-28T12:01:24Z-1530730	NA	0
PRJEB1254	ERR295129	WGS	200	4772280600	SAMEA1904324	3357575361	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268462	Illumina HiSeq 2000	6810978	PAIRED	RANDOM	GENOMIC	Copadichromis_quadrimaculatus	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904324	ERP002088	missing	ERS208886	2013-06-04	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208886	Copadichromis quadrimaculatus	NA	NA	Copadichromis_quadrimaculatus-sc-2013-01-28T12:01:26Z-1530731	NA	0
PRJEB1254	ERR295130	WGS	200	5404304000	SAMEA1904329	3795702566	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268463	Illumina HiSeq 2000	6810990	PAIRED	RANDOM	GENOMIC	Copadichromis_virginalis	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904329	ERP002088	missing	ERS208887	2013-06-04	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208887	Copadichromis virginalis	NA	NA	Copadichromis_virginalis-sc-2013-01-28T12:01:27Z-1530732	NA	0
PRJEB1254	ERR295131	WGS	200	4684441400	SAMEA1904330	3296736328	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268464	Illumina HiSeq 2000	6811002	PAIRED	RANDOM	GENOMIC	Lethrinops_sp._'oliveri'	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904330	ERP002088	missing	ERS208888	2013-06-04	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:36Z	public	ERS208888	Lethrinops sp. 'oliveri'	NA	NA	Lethrinops_sp__oliveri-sc-2013-01-28T12:01:28Z-1530733	NA	0
PRJEB1254	ERR295132	WGS	200	5607303800	SAMEA1904331	3923087828	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX268465	Illumina HiSeq 2000	6811014	PAIRED	RANDOM	GENOMIC	Alticorpus_geoffreyi	ILLUMINA	2013-06-10T00:00:00Z	SAMEA1904331	ERP002088	missing	ERS208889	2013-06-04	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-04T17:00:33Z	2018-03-09T10:07:39Z	public	ERS208889	Alticorpus geoffreyi	NA	NA	Alticorpus_geoffreyi-sc-2013-01-28T12:01:29Z-1530734	NA	0
PRJEB1254	ERR3634105	WGS	250	15834459000	SAMEA6147773	5997051751	WELLCOME SANGER INSTITUTE	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3627793	Illumina HiSeq 2500	DN411587H:G2	PAIRED	RANDOM	GENOMIC	Copadichromis_likomae	ILLUMINA	2019-11-02T00:00:00Z	25975700-ef43-11e4-bfee-3c4a9275d6c6	ERP002088	missing	NA	2019-11-01	2019-11-01	2019-11-01	2019-11-01	NA	NA	NA	NA	NA	NA	NA	Copadichromis likomae	ILBCDS6101017	NA	NA	0
PRJEB1254	ERR3634106	WGS	250	14996648250	SAMEA6147774	5788721413	WELLCOME SANGER INSTITUTE	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3627794	Illumina HiSeq 2500	DN411587H:H3	PAIRED	RANDOM	GENOMIC	Diplotaxodon_sp._'macrops_ngulube'	ILLUMINA	2019-11-02T00:00:00Z	25ef6210-ef43-11e4-bfee-3c4a9275d6c6	ERP002088	missing	NA	2019-11-01	2019-11-01	2019-11-01	2019-11-01	NA	NA	NA	NA	NA	NA	NA	"Diplotaxodon ""ngulube"""	ILBCDS6101029	NA	NA	0
PRJEB1254	ERR315231	WGS	200	5078915200	SAMEA1920094	3725414796	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX288379	Illumina HiSeq 2000	6813877	PAIRED	RANDOM	GENOMIC	Lethrinops_lethrinus	ILLUMINA	2013-07-23T00:00:00Z	SAMEA1920094	ERP002088	missing	ERS208876	2013-07-15	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-09T10:07:36Z	public	ERS208876	Lethrinops lethrinus	NA	NA	Lethrinops_lethrinus__Mazinzi___mother_-sc-2013-01-28T12:01:13Z-1530721	NA	0
PRJEB1254	ERR715478	WGS	250	5609265250	SAMEA2661279	1932484452	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659400	Illumina HiSeq 2000	11649546	PAIRED	RANDOM	GENOMIC	Placidochromis	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661279	ERP002088	missing	ERS510493	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-09T11:31:21Z	public	ERS510493	Placidochromis	NA	NA	Placidochromis_longimanus_2-sc-2016589	ERC000011	0
PRJEB1254	ERR715528	WGS	250	14629722250	SAMEA2661294	5663042247	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX659450	Illumina HiSeq 2000	11649576	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661294	ERP002088	missing	ERS510508	2015-01-08	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-08T09:40:48Z	2018-03-08T19:53:23Z	public	ERS510508	Aulonocara stuartgranti	NA	NA	A__stuartgranti_female_offspring_2-sc-2016625	ERC000011	0
PRJEB1254	ERR303344	WGS	200	3876351400	SAMEA1920095	2751336063	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276685	Illumina HiSeq 2000	6813794	PAIRED	RANDOM	GENOMIC	Lethrinops_lethrinus	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920095	ERP002088	missing	ERS208877	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-09T10:07:39Z	public	ERS208877	Lethrinops lethrinus	NA	NA	Lethrinops_lethrinus__Mazinzi___offspring_-sc-2013-01-28T12:01:15Z-1530722	NA	0
PRJEB1254	ERR271677	WGS	200	3936087200	SAMEA1877402	2716839332	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245904	Illumina HiSeq 2000	6526411	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877402	ERP002088	missing	ERS198965	2013-05-07	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T09:59:47Z	public	ERS198965	Astatotilapia	NA	NA	Massoko_Yellow_1-sc-2012-12-14T14:26:42Z-1512706	NA	0
PRJEB1254	ERR1081375	WGS	250	14855907250	SAMEA3388863	5403072610	SC	public	cram,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1160965	Illumina HiSeq 2000	14544809	PAIRED	RANDOM	GENOMIC	Stigmatochromis_modestus	ILLUMINA	2015-10-21T00:00:00Z	SAMEA3388863	ERP002088	missing	ERS724942	2015-10-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-10-20T13:44:16Z	2018-03-09T13:24:07Z	public	ERS724942	Stigmatochromis modestus	NA	NA	Stigmatochromis_modestus-sc-2288169	ERC000011	0
PRJEB1254	ERR303353	WGS	200	3893571400	SAMEA1920095	2737105983	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276694	Illumina HiSeq 2000	6813794	PAIRED	RANDOM	GENOMIC	Lethrinops_lethrinus	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920095	ERP002088	missing	ERS208877	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-09T10:07:39Z	public	ERS208877	Lethrinops lethrinus	NA	NA	Lethrinops_lethrinus__Mazinzi___offspring_-sc-2013-01-28T12:01:15Z-1530722	NA	0
PRJEB1254	ERR271678	WGS	200	6131172800	SAMEA1877507	4222692952	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245905	Illumina HiSeq 2000	6526423	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877507	ERP002088	missing	ERS198966	2013-05-07	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T10:05:55Z	public	ERS198966	Astatotilapia	NA	NA	Massoko_Yellow_2-sc-2012-12-14T14:26:43Z-1512707	NA	0
PRJEB1254	ERR730993	WGS	250	6554755750	SAMEA2661336	2437939772	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674939	Illumina HiSeq 2000	11657544	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661336	ERP002088	missing	ERS510550	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510550	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__4-sc-2016853	ERC000011	0
PRJEB1254	ERR730999	WGS	250	7349731500	SAMEA2661343	2623957369	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674945	Illumina HiSeq 2000	11657533	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661343	ERP002088	missing	ERS510557	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510557	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__11-sc-2016860	ERC000011	0
PRJEB1254	ERR266496	WGS	200	5606992600	SAMEA1877407	3853607139	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240992	Illumina HiSeq 2000	6526457	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877407	ERP002088	missing	ERS198953	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198953	Astatotilapia	NA	NA	Massoko_Yellow_4-sc-2012-12-14T14:26:28Z-1512694	NA	0
PRJEB1254	ERR730964	WGS	250	7568746250	SAMEA2661297	2922440813	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674910	Illumina HiSeq 2000	11657528	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661297	ERP002088	missing	ERS510511	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:22Z	public	ERS510511	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__1-sc-2016814	ERC000011	0
PRJEB1254	ERR702248	WGS	250	7036254750	SAMEA2661411	2556158657	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646511	Illumina HiSeq 2000	11649655	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661411	ERP002088	missing	ERS510625	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510625	Astatotilapia	NA	NA	Astatotilapia__Massoko_small_yellow__9-sc-2016940	ERC000011	0
PRJEB1254	ERR271653	WGS	200	4940538000	SAMEA1877409	3454700113	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245880	Illumina HiSeq 2000	6526410	PAIRED	RANDOM	GENOMIC	Placidochromis_electra	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877409	ERP002088	missing	ERS198957	2013-05-07	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:55Z	public	ERS198957	Placidochromis electra	NA	NA	Placidochromis_electra-sc-2012-12-14T14:26:33Z-1512698	NA	0
PRJEB1254	ERR1081381	WGS	250	16450968500	SAMEA3388871	6290523610	SC	public	cram,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1160971	Illumina HiSeq 2000	14544846	PAIRED	RANDOM	GENOMIC	Pallidochromis_tokolosh	ILLUMINA	2015-10-21T00:00:00Z	SAMEA3388871	ERP002088	missing	ERS724957	2015-10-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-10-20T13:44:16Z	2018-03-09T13:24:21Z	public	ERS724957	Pallidochromis tokolosh	NA	NA	Pallidochromis_tokolosh-sc-2288183	ERC000011	0
PRJEB1254	ERR702305	WGS	250	5940851250	SAMEA2661244	2128514007	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646568	Illumina HiSeq 2000	11649557	PAIRED	RANDOM	GENOMIC	Placidochromis_cf._subocularis_MRI-2005	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661244	ERP002088	missing	ERS510458	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:22:59Z	public	ERS510458	Placidochromis cf. subocularis MRI-2005	NA	NA	Placidochromis_subocularis_2-sc-2016554	ERC000011	0
PRJEB1254	ERR271680	WGS	200	5256372800	SAMEA1877503	3621523950	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245907	Illumina HiSeq 2000	6526447	PAIRED	RANDOM	GENOMIC	Otopharynx	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877503	ERP002088	missing	ERS198968	2013-05-07	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:47Z	public	ERS198968	Otopharynx	NA	NA	Otopharynx_tetrastigma-sc-2012-12-14T14:26:44Z-1512709	NA	0
PRJEB1254	ERR303374	WGS	200	4340317600	SAMEA1920098	3087654361	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX276715	Illumina HiSeq 2000	6813830	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-07-07T00:00:00Z	SAMEA1920098	ERP002088	missing	ERS208884	2013-06-20	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-06-20T17:01:55Z	2018-03-08T16:14:31Z	public	ERS208884	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__Usisya___offspring_-sc-2013-01-28T12:01:23Z-1530729	NA	0
